,Post_By,Post_Link,Post_Date,is_verified,Post_Type,Video_views,Post_likes
291,travisscott,/BqOsdggnOge/,"NOVEMBER 15, 2018",True,Photo,,"920,174"
292,travisscott,/BqJdY8UHeni/,"NOVEMBER 13, 2018",True,Photo,,"783,382"
293,travisscott,/BqJcBS7nYJC/,"NOVEMBER 13, 2018",True,video,"2,680,139","696,598"
294,travisscott,/BqDxzohnZoa/,"NOVEMBER 11, 2018",True,Photo,,"1,115,186"
295,travisscott,/BqDw823HLNe/,"NOVEMBER 11, 2018",True,Photo,,"945,714"
296,travisscott,/BqBXSdVnUYG/,"NOVEMBER 10, 2018",True,video,"2,249,645","561,588"
297,travisscott,/BqBXb17HQb5/,"NOVEMBER 10, 2018",True,Photo,,"544,085"
298,travisscott,/BqBW39Mnp82/,"NOVEMBER 10, 2018",True,Photo,,"374,854"
299,travisscott,/Bp-PpUFHygM/,"NOVEMBER 9, 2018",True,Photo,,"843,173"
300,travisscott,/Bp8mR9wHzCk/,"NOVEMBER 8, 2018",True,video,"2,007,146","549,359"
301,travisscott,/Bp7tiEcHcGO/,"NOVEMBER 8, 2018",True,Photo,,"883,675"
302,travisscott,/Bp2jmjCnPcc/,"NOVEMBER 6, 2018",True,Photo,,"270,872"
303,travisscott,/Bp2YTTdnA9S/,"NOVEMBER 6, 2018",True,Photo,,"360,201"
304,travisscott,/Bpuj4Ddn6p2/,"NOVEMBER 3, 2018",True,Photo,,"1,162,034"
305,travisscott,/BpruVdvHN-k/,"NOVEMBER 2, 2018",True,Photo,,"886,260"
306,travisscott,/Bppd9Went4W/,"NOVEMBER 1, 2018",True,Photo,,"774,160"
307,travisscott,/Bpm6wSUn1Xu/,"OCTOBER 31, 2018",True,Photo,,"514,343"
308,travisscott,/Bpm59r7nxr-/,"OCTOBER 31, 2018",True,video,"1,350,759","286,802"
309,travisscott,/Bpm566tH6YK/,"OCTOBER 31, 2018",True,Photo,,"844,302"
310,travisscott,/BpfgdbInF0L/,"OCTOBER 28, 2018",True,Photo,,"807,192"
311,travisscott,/BpQkltengoU/,"OCTOBER 22, 2018",True,Photo,,"600,255"
312,travisscott,/BpPz9wFn-Hu/,"OCTOBER 22, 2018",True,Photo,,"484,735"
313,travisscott,/BpIqye9HKuh/,"OCTOBER 19, 2018",True,video,"5,361,688","889,684"
314,travisscott,/BpHu9PGnf_V/,"OCTOBER 19, 2018",True,Photo,,"650,142"
315,travisscott,/BpHui7lH4I3/,"OCTOBER 19, 2018",True,Photo,,"1,167,638"
316,travisscott,/BpFl0JxHPrw/,"OCTOBER 18, 2018",True,Photo,,"637,080"
317,travisscott,/BpDwAngHauU/,"OCTOBER 17, 2018",True,Photo,,"790,743"
318,travisscott,/Bo9jC_4HmaT/,"OCTOBER 15, 2018",True,video,"4,790,265","591,742"
319,travisscott,/Bo4E_jOHrP6/,"OCTOBER 13, 2018",True,Photo,,"730,299"
320,travisscott,/BowP2njHLw5/,"OCTOBER 10, 2018",True,Photo,,"857,230"
321,travisscott,/BopUO-5nhd7/,"OCTOBER 7, 2018",True,Photo,,"848,482"
322,travisscott,/BopTzDXHmLK/,"OCTOBER 7, 2018",True,video,"1,570,679","424,026"
323,travisscott,/BopTqn0HVR2/,"OCTOBER 7, 2018",True,video,"1,178,342","365,791"
324,travisscott,/BopTSZCnd1l/,"OCTOBER 7, 2018",True,video,"855,766","297,729"
325,travisscott,/BopSuOBnqHG/,"OCTOBER 7, 2018",True,video,"1,738,483","450,207"
326,travisscott,/BopEYkvnhJZ/,"OCTOBER 7, 2018",True,video,"2,417,575","688,207"
327,travisscott,/BopCy2oH2u0/,"OCTOBER 7, 2018",True,Photo,,"992,567"
328,travisscott,/BopCnIdH07t/,"OCTOBER 7, 2018",True,video,"1,773,316","510,768"
329,travisscott,/BonjOb9H53j/,"OCTOBER 6, 2018",True,video,"3,716,326","459,975"
330,travisscott,/BomgpWdnbSN/,"OCTOBER 6, 2018",True,Photo,,"678,483"
331,travisscott,/BoZbPjTn8sm/,"OCTOBER 1, 2018",True,Photo,,"339,006"
332,travisscott,/BoYMpKWHnt9/,"SEPTEMBER 30, 2018",True,Photo,,"774,570"
333,travisscott,/BoTIlR6HR2z/,"SEPTEMBER 28, 2018",True,Photo,,"637,569"
334,travisscott,/BoP49ABnpJ-/,"SEPTEMBER 27, 2018",True,Photo,,"428,950"
335,travisscott,/BoHQZnRHp5K/,"SEPTEMBER 24, 2018",True,Photo,,"1,016,395"
336,travisscott,/BoHPr_CnXu6/,"SEPTEMBER 24, 2018",True,Photo,,"883,856"
337,travisscott,/BnwhLJUFEO9/,"SEPTEMBER 15, 2018",True,Photo,,"1,324,554"
338,travisscott,/Bnwg2yhFujz/,"SEPTEMBER 15, 2018",True,Photo,,"823,781"
339,travisscott,/BnujPNGlrmj/,"SEPTEMBER 14, 2018",True,Photo,,"562,516"
340,travisscott,/Bnl4ovGF60G/,"SEPTEMBER 11, 2018",True,Photo,,"719,098"
341,travisscott,/Bnl4l-3FiYE/,"SEPTEMBER 11, 2018",True,Photo,,"492,088"
342,travisscott,/Bnl4gLOFtXs/,"SEPTEMBER 11, 2018",True,Photo,,"895,599"
343,travisscott,/BnchGKIl8XD/,"SEPTEMBER 7, 2018",True,Photo,,"1,071,122"
344,travisscott,/BnZzRrpl7C7/,"SEPTEMBER 6, 2018",True,video,"6,331,627","848,123"
345,travisscott,/BnT30LvFAB8/,"SEPTEMBER 4, 2018",True,Photo,,"230,006"
346,travisscott,/BnHCCLqFQkI/,"AUGUST 30, 2018",True,Photo,,"906,935"
347,travisscott,/BnCdGyqlYtv/,"AUGUST 28, 2018",True,video,"3,276,386","502,829"
348,travisscott,/Bm9j9S-FWUq/,"AUGUST 26, 2018",True,Photo,,"758,274"
349,travisscott,/Bm1lVIoFpZb/,"AUGUST 23, 2018",True,Photo,,"873,324"
350,travisscott,/Bm1ZdcFFKxc/,"AUGUST 23, 2018",True,Photo,,"666,395"
351,travisscott,/Bm1Vchel3QV/,"AUGUST 23, 2018",True,Photo,,"914,964"
352,travisscott,/BmyUIVmFA_j/,"AUGUST 22, 2018",True,Photo,,"606,512"
353,travisscott,/BmyUDMSFKWd/,"AUGUST 22, 2018",True,Photo,,"3,598,551"
354,travisscott,/BmxQg08lqP_/,"AUGUST 21, 2018",True,video,"2,713,578","693,091"
355,travisscott,/BmxP3mYlVkI/,"AUGUST 21, 2018",True,video,"1,405,326","443,315"
356,travisscott,/BmxKYXxlsgz/,"AUGUST 21, 2018",True,Photo,,"1,125,765"
357,travisscott,/Bmufl0klAVe/,"AUGUST 20, 2018",True,Photo,,"1,140,001"
358,travisscott,/BmthvUHFjGT/,"AUGUST 20, 2018",True,Photo,,"476,977"
359,travisscott,/BmkUhPVFut4/,"AUGUST 16, 2018",True,video,"2,225,617","584,074"
360,travisscott,/Bmj8cBFFZo0/,"AUGUST 16, 2018",True,Photo,,"589,966"
361,travisscott,/BmjpTyIFkOk/,"AUGUST 16, 2018",True,Photo,,"810,750"
362,travisscott,/BmjKNPEFAPz/,"AUGUST 16, 2018",True,Photo,,"382,300"
363,travisscott,/BmgpQEIl5KS/,"AUGUST 15, 2018",True,video,"3,236,717","804,249"
364,travisscott,/Bmecg2BFNpL/,"AUGUST 14, 2018",True,Photo,,"988,931"
365,travisscott,/BmbQuRnln3Q/,"AUGUST 13, 2018",True,Photo,,"395,141"
366,travisscott,/BmT1InblJw0/,"AUGUST 10, 2018",True,Photo,,"3,241,403"
367,travisscott,/BmTzWnMlLZH/,"AUGUST 10, 2018",True,Photo,,"922,170"
368,travisscott,/BmReI-7F_fo/,"AUGUST 9, 2018",True,Photo,,"556,824"
369,travisscott,/BmKE75WFQFd/,"AUGUST 6, 2018",True,Photo,,"1,850,640"
370,travisscott,/BmKDEgGFiPe/,"AUGUST 6, 2018",True,Photo,,"722,709"
371,travisscott,/BmJcAMWlPlD/,"AUGUST 6, 2018",True,Photo,,"747,200"
372,travisscott,/BmJbcGBnW1q/,"AUGUST 6, 2018",True,video,"4,067,332","741,566"
373,travisscott,/BmJahmWlANw/,"AUGUST 6, 2018",True,Photo,,"993,104"
374,travisscott,/BmHJq7TlDyq/,"AUGUST 5, 2018",True,Photo,,"603,422"
375,travisscott,/BmE9TR4lrRP/,"AUGUST 4, 2018",True,Photo,,"982,126"
376,travisscott,/BmEon6lFJdQ/,"AUGUST 4, 2018",True,Photo,,"814,137"
377,travisscott,/BmDWv8ClMdD/,"AUGUST 4, 2018",True,video,"4,513,893","905,053"
378,travisscott,/BmBm1faFpIT/,"AUGUST 3, 2018",True,Photo,,"740,099"
379,travisscott,/BmAOb_HFiVl/,"AUGUST 2, 2018",True,Photo,,"1,712,365"
380,travisscott,/Bl_5dqeljqX/,"AUGUST 2, 2018",True,Photo,,"938,285"
381,travisscott,/Bl67_kIFOJ6/,"JULY 31, 2018",True,Photo,,"1,413,375"
382,travisscott,/Bl6F94FlTpW/,"JULY 31, 2018",True,Photo,,"1,515,046"
383,travisscott,/Bl6C3yWFS0O/,"JULY 31, 2018",True,Photo,,"869,467"
384,travisscott,/Bl316jGl5MK/,"JULY 30, 2018",True,Photo,,"753,100"
385,travisscott,/Bl3c4bUluqT/,"JULY 30, 2018",True,Photo,,"1,038,787"
386,travisscott,/Bl3KdcajTOU/,"JULY 30, 2018",True,video,"3,850,866","1,004,427"
387,travisscott,/Bl3KU35BQMi/,"JULY 30, 2018",True,video,"3,517,772","765,151"
388,travisscott,/BlSCYaAlEG2/,"JULY 15, 2018",True,Photo,,"1,293,311"
389,travisscott,/BlABFK4ldcv/,"JULY 8, 2018",True,Photo,,"1,034,437"
390,travisscott,/BkSoLWrl3n3/,"JUNE 21, 2018",True,Photo,,"944,519"
391,travisscott,/BkSgcqtFHi1/,"JUNE 21, 2018",True,video,"4,287,790","601,987"
392,travisscott,/BjyQ-baF7bO/,"JUNE 8, 2018",True,Photo,,"735,420"
393,travisscott,/BjyQ25-l0A3/,"JUNE 8, 2018",True,video,"3,011,493","382,095"
394,travisscott,/BjvAJ8SlKLy/,"JUNE 7, 2018",True,Photo,,"598,879"
395,travisscott,/BjfvtuLlxxk/,"JUNE 1, 2018",True,Photo,,"785,964"
396,travisscott,/BjfvoE8FSZN/,"JUNE 1, 2018",True,Photo,,"736,368"
397,travisscott,/BjMAZXilsxy/,"MAY 24, 2018",True,Photo,,"665,376"
398,travisscott,/BjJOwIxF4ua/,"MAY 23, 2018",True,Photo,,"708,884"
399,travisscott,/BjIGtbflCYO/,"MAY 23, 2018",True,Photo,,"955,991"
400,travisscott,/BjIGqKRFVD7/,"MAY 23, 2018",True,Photo,,"811,098"
401,travisscott,/BjIGWZKlva5/,"MAY 23, 2018",True,Photo,,"481,472"
402,travisscott,/BjIGHQ-FpWf/,"MAY 23, 2018",True,Photo,,"409,204"
403,travisscott,/Bih2oDuFWMH/,"MAY 8, 2018",True,Photo,,"1,826,160"
404,travisscott,/BiVVQ5RAO22/,"MAY 3, 2018",True,Photo,,"860,624"
405,travisscott,/BiUmeIAF59J/,"MAY 3, 2018",True,Photo,,"869,010"
406,travisscott,/BiMtU_olFKI/,"APRIL 30, 2018",True,Photo,,"1,195,120"
407,travisscott,/BiMtHhxlD9H/,"APRIL 30, 2018",True,video,"9,295,271","1,163,939"
408,travisscott,/BgyoLqTFmIX/,"MARCH 26, 2018",True,Photo,,"954,622"
409,travisscott,/BgdGb2rF1qp/,"MARCH 17, 2018",True,Photo,,"1,100,176"
410,travisscott,/BgLbxn4lJ_j/,"MARCH 11, 2018",True,Photo,,"338,755"
411,travisscott,/BgIMOpbFgbZ/,"MARCH 9, 2018",True,Photo,,"813,651"
412,travisscott,/BgCGJ0bFC1E/,"MARCH 7, 2018",True,Photo,,"925,104"
413,travisscott,/Bf_9RQ9lmrP/,"MARCH 6, 2018",True,Photo,,"994,926"
414,travisscott,/Bf3xYZmFcXg/,"MARCH 3, 2018",True,Photo,,"900,577"
415,travisscott,/Bf3xMl3FpLe/,"MARCH 3, 2018",True,Photo,,"2,749,147"
416,travisscott,/Bf2IxnlF2kA/,"MARCH 2, 2018",True,Photo,,"823,866"
417,travisscott,/BfzQGVIFQSX/,"MARCH 1, 2018",True,Photo,,"796,297"
418,travisscott,/BfzPwvvlE0o/,"MARCH 1, 2018",True,video,"4,500,819","639,602"
419,travisscott,/BfxJFKEFdcn/,"FEBRUARY 28, 2018",True,Photo,,"592,586"
420,travisscott,/Bfg7w1kl0Jy/,"FEBRUARY 22, 2018",True,Photo,,"913,119"
421,travisscott,/BfT9pW4FXYE/,"FEBRUARY 17, 2018",True,Photo,,"560,483"
422,travisscott,/BfLhvyYlTu7/,"FEBRUARY 14, 2018",True,Photo,,"665,262"
423,travisscott,/BfCT8VBFgRa/,"FEBRUARY 10, 2018",True,Photo,,"691,030"
424,travisscott,/BfCPqZ5FCHT/,"FEBRUARY 10, 2018",True,Photo,,"846,512"
425,travisscott,/Be9ra1KFMaJ/,"FEBRUARY 8, 2018",True,Photo,,"732,299"
426,travisscott,/Bew7V8elym6/,"FEBRUARY 3, 2018",True,Photo,,"809,353"
427,travisscott,/BewvgHQlHqO/,"FEBRUARY 3, 2018",True,Photo,,"424,489"
428,travisscott,/BewuKmIFHrX/,"FEBRUARY 3, 2018",True,Photo,,"319,726"
429,travisscott,/Bewt_aDljc2/,"FEBRUARY 3, 2018",True,Photo,,"373,796"
430,travisscott,/Bewt6mulWLi/,"FEBRUARY 3, 2018",True,Photo,,"686,624"
431,travisscott,/BewsrhCFnzd/,"FEBRUARY 3, 2018",True,Photo,,"549,151"
432,travisscott,/BewsRUDFZis/,"FEBRUARY 3, 2018",True,Photo,,"326,765"
433,travisscott,/BetHEYulxod/,"FEBRUARY 2, 2018",True,Photo,,"688,024"
434,travisscott,/BetHCGVl-cs/,"FEBRUARY 2, 2018",True,Photo,,"516,565"
435,travisscott,/BeCBvZjF8MQ/,"JANUARY 16, 2018",True,Photo,,"671,266"
436,travisscott,/BdvXNBIF02E/,"JANUARY 9, 2018",True,Photo,,"672,302"
437,travisscott,/BdvVhYWFYt7/,"JANUARY 9, 2018",True,Photo,,"531,311"
438,travisscott,/BdatS3tFtlF/,"JANUARY 1, 2018",True,Photo,,"590,348"
439,travisscott,/BdatOYulQao/,"JANUARY 1, 2018",True,Photo,,"624,970"
440,travisscott,/BdYSFCfFXMI/,"DECEMBER 31, 2017",True,Photo,,"267,415"
441,travisscott,/BdUPiz9lDNm/,"DECEMBER 29, 2017",True,Photo,,"480,629"
442,travisscott,/BdOel08lQ3Y/,"DECEMBER 27, 2017",True,Photo,,"633,016"
443,travisscott,/BdNdpM_Fknf/,"DECEMBER 27, 2017",True,Photo,,"370,066"
444,travisscott,/BdNdBeNFY9T/,"DECEMBER 27, 2017",True,Photo,,"719,014"
445,travisscott,/Bc_lafMFRZR/,"DECEMBER 21, 2017",True,Photo,,"347,518"
446,travisscott,/Bc-hToYFspn/,"DECEMBER 21, 2017",True,Photo,,"340,607"
447,travisscott,/Bc81qq8lyWa/,"DECEMBER 20, 2017",True,Photo,,"358,852"
448,travisscott,/Bc8jBg0louj/,"DECEMBER 20, 2017",True,Photo,,"252,165"
449,travisscott,/Bc8i3Edlxxs/,"DECEMBER 20, 2017",True,Photo,,"247,881"
450,travisscott,/Bc5zBlyFgE3/,"DECEMBER 19, 2017",True,Photo,,"553,064"
451,travisscott,/Bcxt_xHlG9T/,"DECEMBER 16, 2017",True,video,"1,451,590","251,861"
452,travisscott,/BcvewxsFYPj/,"DECEMBER 15, 2017",True,Photo,,"313,770"
453,travisscott,/BcdYCn9FBNe/,"DECEMBER 8, 2017",True,Photo,,"547,529"
454,travisscott,/BcdI4LzlDzF/,"DECEMBER 8, 2017",True,Photo,,"383,030"
455,travisscott,/BcdAAqTlmnt/,"DECEMBER 8, 2017",True,Photo,,"435,366"
456,travisscott,/Bcc81WEF89p/,"DECEMBER 8, 2017",True,video,"1,600,879","336,942"
457,travisscott,/BcIUjJsF7aR/,"NOVEMBER 30, 2017",True,Photo,,"564,648"
458,travisscott,/BcITU3LlKay/,"NOVEMBER 30, 2017",True,Photo,,"478,617"
459,travisscott,/BcAVyFcFQly/,"NOVEMBER 27, 2017",True,Photo,,"538,317"
460,travisscott,/BbpOksXlSsq/,"NOVEMBER 18, 2017",True,Photo,,"663,624"
461,travisscott,/BbdBCdcFuE3/,"NOVEMBER 13, 2017",True,Photo,,"446,575"
462,travisscott,/BbLVbvolyXd/,"NOVEMBER 6, 2017",True,Photo,,"451,286"
463,travisscott,/BbLJmERFRGX/,"NOVEMBER 6, 2017",True,Photo,,"262,119"
464,travisscott,/Ba-qOb-lpKp/,"NOVEMBER 1, 2017",True,Photo,,"723,154"
465,travisscott,/Ba5mK1ol4hw/,"OCTOBER 30, 2017",True,Photo,,"365,216"
466,travisscott,/Ba5kEMXFW4P/,"OCTOBER 30, 2017",True,Photo,,"343,268"
467,travisscott,/BamtZGcFAwT/,"OCTOBER 23, 2017",True,Photo,,"424,777"
468,travisscott,/Bajx4rklFk3/,"OCTOBER 22, 2017",True,Photo,,"417,534"
469,travisscott,/Bajx0mTFRb9/,"OCTOBER 22, 2017",True,Photo,,"363,153"
470,travisscott,/Bajxty0FeXv/,"OCTOBER 22, 2017",True,Photo,,"499,141"
471,travisscott,/BaKFR7gFqxt/,"OCTOBER 12, 2017",True,Photo,,"356,046"
472,travisscott,/BaKFQJGFYio/,"OCTOBER 12, 2017",True,Photo,,"168,313"
473,travisscott,/BaKFNdqlXMt/,"OCTOBER 12, 2017",True,Photo,,"210,872"
474,travisscott,/BaE6Cu3Fv5Y/,"OCTOBER 10, 2017",True,Photo,,"316,514"
475,travisscott,/BZ4Utk0lUa8/,"OCTOBER 5, 2017",True,Photo,,"471,890"
476,travisscott,/BZ4UcIcFrep/,"OCTOBER 5, 2017",True,Photo,,"433,943"
477,travisscott,/BZ4UP7rFGfU/,"OCTOBER 5, 2017",True,Photo,,"352,886"
478,travisscott,/BZUQ2n-lnxl/,"SEPTEMBER 21, 2017",True,Photo,,"225,186"
479,travisscott,/BZUQ0YNlRFe/,"SEPTEMBER 21, 2017",True,Photo,,"385,036"
480,travisscott,/BZUQy5HlbmL/,"SEPTEMBER 21, 2017",True,Photo,,"281,904"
481,travisscott,/BZEzF96F-73/,"SEPTEMBER 15, 2017",True,Photo,,"303,384"
482,travisscott,/BZEy8r4lkhC/,"SEPTEMBER 15, 2017",True,Photo,,"399,301"
483,travisscott,/BY4ZJ0XF9c7/,"SEPTEMBER 10, 2017",True,Photo,,"455,923"
484,travisscott,/BYUvb0dlqli/,"AUGUST 27, 2017",True,Photo,,"425,974"
485,travisscott,/BYUM99Hl1aK/,"AUGUST 27, 2017",True,Photo,,"297,009"
486,travisscott,/BYSSMV3ljWs/,"AUGUST 26, 2017",True,Photo,,"300,292"
487,travisscott,/BYRiKpUFxkc/,"AUGUST 26, 2017",True,Photo,,"416,465"
488,travisscott,/BX3zJMFl6ij/,"AUGUST 16, 2017",True,Photo,,"476,130"
489,travisscott,/BXl06L0FsDV/,"AUGUST 9, 2017",True,Photo,,"471,006"
490,travisscott,/BXjF1goFVoo/,"AUGUST 8, 2017",True,Photo,,"360,223"
491,travisscott,/BXOxejFlCzP/,"JULY 31, 2017",True,Photo,,"288,428"
492,travisscott,/BXObvJAFWr1/,"JULY 31, 2017",True,Photo,,"444,447"
493,travisscott,/BXObnpUlNep/,"JULY 31, 2017",True,Photo,,"296,503"
494,travisscott,/BXCCWeOFclV/,"JULY 26, 2017",True,Photo,,"339,077"
495,travisscott,/BXCB3X8FI3u/,"JULY 26, 2017",True,Photo,,"285,298"
496,travisscott,/BW31caIFvx6/,"JULY 22, 2017",True,Photo,,"255,342"
497,travisscott,/BW24kVEFegB/,"JULY 22, 2017",True,Photo,,"338,244"
498,travisscott,/BW24iYIluBD/,"JULY 22, 2017",True,Photo,,"239,544"
499,travisscott,/BW2vb-2loND/,"JULY 22, 2017",True,Photo,,"462,899"
500,travisscott,/BW2vHrUlN7W/,"JULY 22, 2017",True,Photo,,"288,594"
501,travisscott,/BW2gGaSlTJF/,"JULY 22, 2017",True,Photo,,"168,210"
502,travisscott,/BW2gD6ulh71/,"JULY 22, 2017",True,Photo,,"156,728"
503,travisscott,/BW2fxLrF8tV/,"JULY 22, 2017",True,Photo,,"244,357"
504,travisscott,/BW2fibNlsAz/,"JULY 22, 2017",True,Photo,,"206,232"
505,travisscott,/BW0cOqdFgK_/,"JULY 21, 2017",True,Photo,,"211,095"
506,travisscott,/BWy2Kq-FKVM/,"JULY 20, 2017",True,Photo,,"253,540"
507,travisscott,/BWwHjwklpF2/,"JULY 19, 2017",True,video,"1,205,090","272,349"
508,travisscott,/BWvsfZBFfD1/,"JULY 19, 2017",True,Photo,,"321,770"
509,travisscott,/BWvsa3vlyd-/,"JULY 19, 2017",True,Photo,,"262,377"
510,travisscott,/BWgT81_lzO9/,"JULY 13, 2017",True,video,"1,630,939","331,884"
511,travisscott,/BWgNJwtla9r/,"JULY 13, 2017",True,Photo,,"241,425"
512,travisscott,/BWcbMBuFIjX/,"JULY 12, 2017",True,Photo,,"370,130"
513,travisscott,/BWYh_REFeHc/,"JULY 10, 2017",True,video,"1,417,407","221,723"
514,travisscott,/BWYKMGjl1fg/,"JULY 10, 2017",True,Photo,,"270,323"
515,travisscott,/BWYIV7XlSzF/,"JULY 10, 2017",True,Photo,,"307,284"
516,travisscott,/BWVxpcaFpdF/,"JULY 9, 2017",True,Photo,,"382,854"
517,travisscott,/BWJF_4zl98l/,"JULY 4, 2017",True,Photo,,"335,740"
518,travisscott,/BWJFwEzFucR/,"JULY 4, 2017",True,Photo,,"162,060"
519,travisscott,/BWHjkbJl6jY/,"JULY 4, 2017",True,Photo,,"276,942"
520,travisscott,/BV54zNfFGOC/,"JUNE 28, 2017",True,video,"1,033,768","242,403"
521,travisscott,/BV53epklmIv/,"JUNE 28, 2017",True,Photo,,"285,994"
522,travisscott,/BV0Pp4GFiPz/,"JUNE 26, 2017",True,Photo,,"284,478"
523,travisscott,/BVxJMiylPsc/,"JUNE 25, 2017",True,Photo,,"412,094"
524,travisscott,/BVxI5h-lEAP/,"JUNE 25, 2017",True,Photo,,"212,739"
525,travisscott,/BVxIyEZlrx-/,"JUNE 25, 2017",True,Photo,,"335,772"
526,travisscott,/BVueQXDl7W5/,"JUNE 24, 2017",True,Photo,,"270,039"
527,travisscott,/BVsugePl_Ju/,"JUNE 23, 2017",True,Photo,,"238,619"
528,travisscott,/BVqSMsBFtj1/,"JUNE 22, 2017",True,video,"693,033","137,992"
529,travisscott,/BVfpyMVlVXd/,"JUNE 18, 2017",True,Photo,,"321,973"
530,travisscott,/BVfjxJxFoUv/,"JUNE 18, 2017",True,Photo,,"242,074"
531,travisscott,/BVbf7DKlb7Y/,"JUNE 16, 2017",True,Photo,,"374,358"
532,travisscott,/BVa-oAvlXsI/,"JUNE 16, 2017",True,Photo,,"337,412"
533,travisscott,/BVYfnfIFB0L/,"JUNE 15, 2017",True,video,"1,026,837","244,915"
534,travisscott,/BVXlD_blxwW/,"JUNE 15, 2017",True,Photo,,"254,669"
535,travisscott,/BVVCl_cFxJM/,"JUNE 14, 2017",True,Photo,,"120,907"
536,travisscott,/BVUtWSRFaW9/,"JUNE 14, 2017",True,Photo,,"162,080"
537,travisscott,/BVTIByjlXF4/,"JUNE 13, 2017",True,Photo,,"295,545"
538,travisscott,/BVH_JJKlFE1/,"JUNE 9, 2017",True,Photo,,"142,381"
539,travisscott,/BVEl6NfFtTr/,"JUNE 8, 2017",True,Photo,,"148,297"
540,travisscott,/BVDBquplFIf/,"JUNE 7, 2017",True,Photo,,"168,913"
541,travisscott,/BU98fIWFKYJ/,"JUNE 5, 2017",True,Photo,,"305,552"
542,travisscott,/BU97givl9Y4/,"JUNE 5, 2017",True,Photo,,"270,905"
543,travisscott,/BU44qSkFi30/,"JUNE 3, 2017",True,Photo,,"217,166"
544,travisscott,/BUzagvml3dh/,"JUNE 1, 2017",True,video,"920,436","188,967"
545,travisscott,/BUzCzBglh6j/,"JUNE 1, 2017",True,Photo,,"115,598"
546,travisscott,/BUtMJl4lJHI/,"MAY 29, 2017",True,Photo,,"211,462"
547,travisscott,/BUsw7SElxXH/,"MAY 29, 2017",True,video,"1,179,170","239,769"
548,travisscott,/BUsb2W9lzG9/,"MAY 29, 2017",True,Photo,,"313,041"
549,travisscott,/BUsbkmjFDxd/,"MAY 29, 2017",True,Photo,,"281,260"
550,travisscott,/BUpW1O6lOhv/,"MAY 28, 2017",True,Photo,,"305,427"
551,travisscott,/BUpKHyul5pH/,"MAY 28, 2017",True,Photo,,"211,216"
552,travisscott,/BUlUJXeFg_Z/,"MAY 26, 2017",True,video,"1,347,827","252,690"
553,travisscott,/BUirjbdl7GY/,"MAY 25, 2017",True,Photo,,"171,220"
554,travisscott,/BUiAUoLFrjj/,"MAY 25, 2017",True,Photo,,"251,412"
555,travisscott,/BUhJ9QBFJlC/,"MAY 25, 2017",True,Photo,,"407,514"
556,travisscott,/BUgHai7lmou/,"MAY 24, 2017",True,Photo,,"351,107"
557,travisscott,/BUdg7T5FCCb/,"MAY 23, 2017",True,Photo,,"314,764"
558,travisscott,/BUdfXKLFghc/,"MAY 23, 2017",True,Photo,,"271,333"
559,travisscott,/BUdX1Mtl9wt/,"MAY 23, 2017",True,Photo,,"181,497"
560,travisscott,/BUXTqBtlLtL/,"MAY 21, 2017",True,Photo,,"293,964"
561,travisscott,/BUU-dI4F3Ek/,"MAY 20, 2017",True,Photo,,"336,881"
562,travisscott,/BUQcoiKFORn/,"MAY 18, 2017",True,Photo,,"193,640"
563,travisscott,/BUPhrhWlcem/,"MAY 18, 2017",True,Photo,,"347,533"
564,travisscott,/BUOPxNfF2b-/,"MAY 17, 2017",True,video,"839,484","192,327"
565,travisscott,/BUKjWAgF_SC/,"MAY 16, 2017",True,Photo,,"243,162"
566,travisscott,/BUKZnRSFVNV/,"MAY 16, 2017",True,Photo,,"321,926"
567,travisscott,/BUKZk-nFno9/,"MAY 16, 2017",True,Photo,,"198,937"
568,travisscott,/BUKZg8-lg5Y/,"MAY 16, 2017",True,Photo,,"220,683"
569,travisscott,/BUI4AivFm0h/,"MAY 15, 2017",True,Photo,,"240,517"
570,travisscott,/BUI32eSFJ-K/,"MAY 15, 2017",True,Photo,,"221,748"
571,travisscott,/BUI1peUFtaD/,"MAY 15, 2017",True,Photo,,"333,650"
572,travisscott,/BUFNwt8F4eb/,"MAY 14, 2017",True,Photo,,"332,541"
573,travisscott,/BUAst9CF9nz/,"MAY 12, 2017",True,Photo,,"142,198"
574,travisscott,/BT9xieoFnIz/,"MAY 11, 2017",True,Photo,,"289,497"
575,travisscott,/BT148rFFih-/,"MAY 8, 2017",True,video,"890,425","122,336"
576,travisscott,/BT1koa4Feq3/,"MAY 8, 2017",True,Photo,,"225,821"
577,travisscott,/BT1fNGZFr7W/,"MAY 8, 2017",True,Photo,,"313,050"
578,travisscott,/BTx1zEwlsuk/,"MAY 6, 2017",True,Photo,,"239,551"
579,travisscott,/BTxElj_l_tF/,"MAY 6, 2017",True,Photo,,"142,101"
580,travisscott,/BTw01lEFJeJ/,"MAY 6, 2017",True,Photo,,"305,608"
581,travisscott,/BTw0oASFWn_/,"MAY 6, 2017",True,Photo,,"190,542"
582,travisscott,/BTw0Frule2G/,"MAY 6, 2017",True,Photo,,"195,463"
583,travisscott,/BTwz1BalAIQ/,"MAY 6, 2017",True,Photo,,"177,144"
584,travisscott,/BTr7lzTFGKw/,"MAY 4, 2017",True,Photo,,"302,660"
585,travisscott,/BTr7bsGFkAi/,"MAY 4, 2017",True,Photo,,"238,070"
586,travisscott,/BTr33QAl4lV/,"MAY 4, 2017",True,Photo,,"223,651"
